type_check_failed,error_msgs
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in test_should_handle_multiple_changes_to_files_in_squashed_layers: Name 'squashed_image' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 14, in _emit: Name 'event_type' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 20, in create_profile: Name 'profile' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 29, in build_application_zip: Name 'path' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 30, in zip_files: Name 'excluded' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 14, in setUp: Name 'kernel' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in _Create: Name 'create_cmd' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 11, in _get_time_period_bins: Name 'end_stamps' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in test_pre_live_migration_clustered: Name 'fake_conn_vol' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 8, in join: No attribute 'entities' on list [attribute-error]"
True,"File ""dummpy_input_file"", line 4, in __nodeGetItem: Name 'result' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 16, in acquire_for: Name 'pid_cmds' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 4, in mae: Name 'mae' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in get_external_id_url: No attribute 'externalId' on None [attribute-error]"
True,"File ""dummpy_input_file"", line 9, in _make_subtree: Name 'branch_ix' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 11, in _hosts: Name 'body' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 28, in get_field_value_by_dotpath: Name 'component' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 10, in _make_signature: Name 'pairs' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 13, in test_issue_538: No attribute 'collector' on Dict[str, str] [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 17, in test_depend_on_the_generator_command: unsupported operand type(s) for +: List[str] and int [unsupported-operands]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 11, in openOrder: Name 'orderStateMsg' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 8, in test_derived_properties: Name 'backend_case' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 104, in main: No attribute 'source_workspace' on argparse.ArgumentParser [attribute-error]"
False,
False,
True,"File ""dummpy_input_file"", line 6, in _crawl: Name 'data' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 8, in vagrant_setup_start: Name 'use_chroot' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in get_random_layout: Name 'layouts_names' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 12, in _sync_application_sources: Name 'fd' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 18, in _new_annotation_type: Name 'anno_cls' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 5, in test_can_lookup_pages_from_group_object: Name 'pages' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 10, in move_forward_strafe: Name 'speed' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in store_config_paths: Name 'i' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in enable_schedule: Name 'evt' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in _get_temp_template: Name 'ext' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 10, in test_socket_enqueues_incoming_messages: Name 'message' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 10, in the_suite: Name 'suite_list' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 4, in get_aggregate_metric: Name 'match' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in test_bad_parameter_count: No attribute 'executemany' on str [attribute-error]"
False,
True,"File ""dummpy_input_file"", line 4, in correct: Name 'candidates' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in fingerprint: No attribute '_fingerprint_memo_map' on frozenset [attribute-error]"
True,"File ""dummpy_input_file"", line 12, in test_barchart_1: Name 'barchart_data_2' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 9, in testReplaceAttributes: Name 'o' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in get_auto_web_noti_tmpl: Name 'template' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 11, in test_archive_generation_has_finished_returns_false_when_not_finished: Name 'd' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 19, in create_serial_port_spec: Name 'dev_spec' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 13, in _get_allocated_vnc_ports: Name 'option_value' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 13, in get_all_cluster_mors: Name 'results' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 4, in testParseCmdItem: Name 't' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 14, in attach_to_process_namespaces: Name 'error_msg' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 15, in setUpClass: Name 'square_points_3' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 9, in test_new_file: No attribute 'filename' on TextIO [attribute-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 10, in test_get_accepted_cookies: Name 'cookies' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in test_delete_invalid_format_keypair_id: Name 'req' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 9, in system_types: Name 'comps' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in test_no_cache: Name 'response' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 20, in setup: Name 'plugin' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 13, in _wsgi_get: Name 'body' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in test_get_js_variables: Name 'out' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 9, in temp_pipeline_engine: Name 'finder' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 4, in uiPriority_val: Name 'uiPriority' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 11, in test_port_show_fields: No attribute 'uuid' on List[Tuple[str, str, Dict[nothing, nothing], None]] [attribute-error]"
False,
False,
True,"File ""dummpy_input_file"", line 12, in test_max_domain: Name 'exc' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 9, in test_by_name: Name 'pci' is not defined [name-error]"
False,
False,
False,
