type_check_failed,error_msgs
False,
False,
True,"File ""dummpy_input_file"", line 5, in analyse_text: Name 'rv' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 3, in _make_security_group_rule_filter_dict: Name 'include_if_present' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 11, in test_current_item_nested: Name 'navbar' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 18, in crossdomain: Name 'decorator' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 9, in find_version: Name 'm' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 25, in diffstat: Name 'width' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in OutputUnchecked: Name 'i' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 10, in ParseTaskAgeLimit: Name 'number' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 15, in test_foreign_key_deletion: Name 'fido' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in _on_result: Name 'future' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 10, in test_simple_search: Name 'results' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in dimshuffle: No attribute 'type' on tuple [attribute-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 11, in validate_provider_segment: Name 'msg' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in fun: Name 'val' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 10, in wordrelationships: Name 'rel_elm' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 7, in parse_filename: Name 'f' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 15, in get_variables_from_file: Name 'e' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in uninstall: Name 'balancer' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 9, in timeit: unsupported operand type(s) for -: float and Dict[str, Any] [unsupported-operands]"
True,"File ""dummpy_input_file"", line 22, in copy_template: Name 'dest_file_path' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 7, in where: Name 'value' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 9, in _on_after_api_deserialize: Name 'servers' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 5, in test_delayed: Name 'P' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 10, in ensure_asyncio: Function imp.load_module was called with the wrong arguments [wrong-arg-types]"
True,"File ""dummpy_input_file"", line 3, in clearObjectObservers: Name 'observer' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 7, in response_commcare_logo_uploader: Name 'has_archived' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 10, in makefile: Name 'timeout' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 21, in test_download_image_proxy: Name 'write' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in bulletins: Name 'b' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 17, in download_setuptools: Name 'dst' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in ByteSize: Name 'i' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 10, in __response: Name 'content' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 3, in it_provides_access_to_its_font: Name 'font_' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 13, in loadImage: Name 'b' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 4, in test_unknown_issuer: Name 'token' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in test_neg_list_insert_index_type_string: No attribute 'value' on Tuple[str, str, int] [attribute-error]"
True,"File ""dummpy_input_file"", line 20, in test_112B: Name 'k' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 11, in findtext: Name 'nodeset' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 6, in test_parse_v1_from_container: Name 'volume_from' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 13, in main: Name 'inventory' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in test_update_with_fake_scope_fails: Name 'res' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 4, in _unit_prop: No attribute '_unit_prop_queue' on bool [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 11, in make_node: Name 'targets_type' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 22, in callback: Name 'outputs' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 16, in __init__: Name 'n' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 3, in parse_script_name: Name 'script_id' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 13, in main: Name 'repo' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 8, in columns: Name 'first_column' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 8, in _parse_spec: Name 'root' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in next_style: Name 'styles' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in testProxy: Name 'host' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 6, in put: Function TextIO.write was called with the wrong arguments [wrong-arg-types]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 8, in remove_tags: Name 'tags' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 5, in readS8: Name 'result' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 9, in take: Name 'new_values' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in method_extend: Name 'name' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 4, in render: No attribute 'pdb' on Dict[str, Any] [attribute-error]"
True,"File ""dummpy_input_file"", line 3, in next_elements: Name 'i' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 13, in select: No attribute '_select_debug' on list [attribute-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in report: No attribute 'cv_validation_scores' on list [attribute-error]"
False,
