type_check_failed,error_msgs
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 11, in clean: Name 'check' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 17, in forward: Name 'e' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 11, in copy: Function shutil.copy was called with the wrong arguments [wrong-arg-types]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 32, in runAnalysis: Name 'logic' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 7, in _prop_name: No attribute '_nsptagname' on int [attribute-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in initialize: Name 'tables_pandas' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 8, in test_start: Name 'master_calls' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 3, in messageReceived: Name 'handler' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 3, in __call__: Name 'rhs' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in get_link_url: Name 'base_url' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 12, in crash_report: Name 'report_contents' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 10, in test_calling_conventions: Function Stats.__init__ was called with the wrong arguments [wrong-arg-types]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 40, in test_create_slice: unsupported operand type(s) for item retrieval: str and str [unsupported-operands]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in make_csv_stream: Name 'header' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 15, in validate_removal_semver: Name 'e' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 10, in test_result: Name 'result' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in test_update_application_incorrect_id: Name 'res' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in test_options_empty: Name 'e' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 16, in ListDirectory: Name 'child_stat' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in edit: No attribute 'env' on Dict[str, Any] [attribute-error]"
True,"File ""dummpy_input_file"", line 4, in close: Name 'conn' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 7, in testGLHeaderParsing: Name 'l' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in insert_data: Name 'Child' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 28, in grad: Name 'gy' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in copy: Name 'uitem' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 9, in group_lines: Built-in function next was called with the wrong arguments [wrong-arg-types]"
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 11, in test_exclude: Name 'out' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 2, in open: Missing parameter 'mode' in call to function z__pytype_partial__unknown35.open [missing-parameter]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in Install: Name 'package' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 19, in search_regexp: Name 'regexp' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in test_processes_one_deletion: Name 'd' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in _CustomFromElementTree: Name 'namespace_uri' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 10, in test_range_subset: Name 'd2' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 29, in test_modulo: Name 'result2' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 6, in render_to_json_via_template: Name 'rendered_template' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in lock: Name 'results' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 8, in ExecuteAfterDelay: Name 'timeout' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 8, in log: Name 'f' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 14, in from_spec: Name 'script_path' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 7, in parse_attrs: Name 'd' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in test_uses_referrals: No attribute 'is_error' on str [attribute-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in sandbox_file: Name 'fpath' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 13, in _load_storage: Name 'e' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in db_repo_update: Name 'spellbook_path' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 6, in get_bind_data: Name 'zone' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in test_string_constructors: Name 'input' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 7, in __init__: Name 'p' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 7, in render: Name 'env' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 7, in test_neg_list_insert_bin_is_none: Name 'exception' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 8, in test_list_get_bin_is_none: Name 'exception' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 22, in test_swr_binary_stage: Name 'ts' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 32, in getLa: No attribute 'thickness1' on float [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in vm_result_update: Name 'params' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 25, in connect: Name 'authentication_status' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 18, in logFilePruner: Name 't' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 3, in gen_class: Name 'a' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 9, in _rescale: Name 'scale' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in update_or_create: Name 'fields' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 7, in grab_artifact: Name 'artifacts' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 15, in test_header_tuples_are_decoded_response: Name 'event' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 7, in test_public_state_get: Name 'rsp' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 5, in twotuples: No attribute 'uri' on List[Tuple[str, Any]] [attribute-error]"
False,
False,
True,"File ""dummpy_input_file"", line 7, in write_bcolz_minute_data: Name 'sid' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
