type_check_failed,error_msgs
False,
True,"File ""dummpy_input_file"", line 3, in has_unresolved_calls: Name 'b' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 3, in __call__: No attribute 'request' on Dict[str, Any] [attribute-error]"
False,
True,"File ""dummpy_input_file"", line 7, in test99b_nonScalarEnum: No attribute '_createCol' on Dict[str, Tuple[int, int, int]] [attribute-error]"
False,
True,"File ""dummpy_input_file"", line 9, in testRDFValueCollectionsAppend: Name 'fd' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 8, in key: Name 'order_by' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 16, in merge_slots: Name 'p' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 12, in _PostCreate: No attribute 'name' on str [attribute-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in test_mac_addr: No attribute 'context' on str [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 12, in test_generic_relation_cascade: Name 'note' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 36, in generate_docs: Name 'namespaces' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in test_creation: Name 'master_mock_calls' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in test_short_circuit_skip_deny: Name 'roles' is not defined [name-error]"
False,
False,
True,"File ""dummpy_input_file"", line 6, in _processRelaySendMeCell: Name 'msg' is not defined [name-error]"
True,"File ""dummpy_input_file"", line 7, in _decPackageWindow: Name 'msg' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in apk: Name 'num_hits' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in test_basic_auth_me_wrong_password: No attribute 'status_code' on str [attribute-error]"
True,"File ""dummpy_input_file"", line 40, in main: No attribute 'tileset' on argparse.ArgumentParser [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
