type_check_failed,error_msgs
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 2, in __fetchval: No attribute 'conn' on tuple [attribute-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in is_port_listening: Name 'result' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 14, in _restore_bytes: unsupported operand type(s) for *: 'm: Optional[re.Match[str]]' and 'Union[float, int]' [unsupported-operands]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in _extract_description: No attribute '_html_search_meta' on str [attribute-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in _extract_zip: Name 'm' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in _extract_view_count: Name 'm' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in _extract_authors: Name 'm' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 20, in _real_extract: No attribute '_search_regex' on list [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 10, in check_version: No attribute '_downloader' on str [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"invalid syntax (<unknown>, line 7)"
False,
True,"invalid syntax (<unknown>, line 6)"
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in <lambda>: No attribute 'iteritems' on dict [attribute-error]"
False,
True,"File ""dummpy_input_file"", line 14, in save_imgcon: Name 'f' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in get_queryset: Name 'qs' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 16, in test_buildFail: No attribute 'assertEqual' on TextIO [attribute-error]"
False,
True,"File ""dummpy_input_file"", line 14, in test_followCmd: No attribute 'assertEqual' on TextIO [attribute-error]"
False,
True,"File ""dummpy_input_file"", line 14, in test_gitGetsTag: No attribute 'assertEqual' on TextIO [attribute-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 17, in test_move: Name 'dateBase' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 3, in contents: Name 'fp' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 3, in get_document: Name 'doc' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 6, in test_test_destroy: Name 'response' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 3, in test_get_list_url: Name 'instance' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 2, in get_connection: No attribute 'conn' on Dict[str, Any] [attribute-error]"
False,
True,"File ""dummpy_input_file"", line 7, in worker_using_with: Name 'res' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in Start: Name 'SM' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 11, in StartServer: Can't assign attribute 'Status' on int [not-writable]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 8, in get_case: Can't assign attribute 'case_class' on Dict[str, Any] [not-writable]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 15, in tokenize: No attribute 'append' on str [attribute-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 7, in get_version: Name 'metadata' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 7, in filterPromo: Name 'dt' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in altered_umask: Name 'old_umask' is not defined [name-error]"
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 25, in test_url1: No attribute 'assertEqual' on int [attribute-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in getBestBarList: Name 'barLists' is not defined [name-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in getClosestCentroid: Name 'dists' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in __delitem__: Name 'ds' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 3, in _fetching_urls: Name 'gids' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 19, in __init__: No attribute '_text' on Dict[str, Any] [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 52, in __init__: No attribute 'NOT_EXPAND_VERTICALLY' on tuple [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 22, in save: No attribute 'savefile' on List[dict] [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 8, in queue_events: Name 'event_list' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 4, in convert: Name 'result' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 10, in _parse_mp4: No attribute 'findall' on List[nothing] [attribute-error]"
False,
True,"File ""dummpy_input_file"", line 5, in _parse_flv: unsupported operand type(s) for +: str and List[nothing] [unsupported-operands]"
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 21, in _real_extract: No attribute 'get' on List[Dict[str, Any]] [attribute-error]"
False,
True,"File ""dummpy_input_file"", line 16, in _get_n_results: No attribute 'group' on str [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 3, in extract_object_tags: Name 'p' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 10, in _real_extract: Name 'redirect_url' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 20, in _real_extract: No attribute 'add_header' on str [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in parse: Name 'f' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 6, in parse_line: Name 'idstr' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in write_xattr: Name 'ads_fn' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 3, in __exit__: No attribute 'params' on tuple [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 3, in check: Name 'username' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 6, in test_match_validator: No attribute 'fails' on Dict[str, str] [attribute-error]"
False,
True,"File ""dummpy_input_file"", line 8, in test_validator: Name 'validator' is not defined [name-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in test_validator3: Name 'validator' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 11, in test_validator4: No attribute 'get' on None [attribute-error]
File ""dummpy_input_file"", line 11, in test_validator4: No attribute 'get' on str [attribute-error]"
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in test_validator7: No attribute 'fails' on Dict[str, str] [attribute-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
True,"File ""dummpy_input_file"", line 6, in bucket_deleted: Name 'body' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 6, in _parse_xml: Name 'rs' is not defined [name-error]"
False,
True,"File ""dummpy_input_file"", line 4, in _assert_fields: No attribute 'assertEquals' on str [attribute-error]"
False,
False,
False,
True,"File ""dummpy_input_file"", line 5, in test_JobFlows_completed: Name 'jobflow' is not defined [name-error]"
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
False,
